DATE,Rate_Asian,Rate_Black,Rate_White,Rate_Latino
726,2/1/2015,4.1,10.1,4.7,6.8
727,2/1/2015,4.1,10.1,4.7,6.8
728,3/1/2015,3.1,9.9,4.8,6.8
729,3/1/2015,3.1,9.9,4.8,6.8
730,3/1/2015,3.1,9.9,4.8,6.8
731,3/1/2015,3.1,9.9,4.8,6.8
732,4/1/2015,4.2,9.7,4.7,6.8
733,4/1/2015,4.2,9.7,4.7,6.8
734,4/1/2015,4.2,9.7,4.7,6.8
735,4/1/2015,4.2,9.7,4.7,6.8
736,5/1/2015,3.9,10.3,4.8,6.8
737,5/1/2015,3.9,10.3,4.8,6.8
738,5/1/2015,3.9,10.3,4.8,6.8
739,5/1/2015,3.9,10.3,4.8,6.8
740,6/1/2015,4.1,9.7,4.6,6.7
741,6/1/2015,4.1,9.7,4.6,6.7
742,6/1/2015,4.1,9.7,4.6,6.7
743,6/1/2015,4.1,9.7,4.6,6.7
744,7/1/2015,4.2,9.1,4.5,6.9
745,7/1/2015,4.2,9.1,4.5,6.9
746,7/1/2015,4.2,9.1,4.5,6.9
747,7/1/2015,4.2,9.1,4.5,6.9
748,8/1/2015,3.4,9.4,4.4,6.6
749,8/1/2015,3.4,9.4,4.4,6.6
750,8/1/2015,3.4,9.4,4.4,6.6
751,8/1/2015,3.4,9.4,4.4,6.6
752,9/1/2015,3.5,9.3,4.4,6.2
753,9/1/2015,3.5,9.3,4.4,6.2
754,9/1/2015,3.5,9.3,4.4,6.2
755,9/1/2015,3.5,9.3,4.4,6.2
756,10/1/2015,3.5,9,4.4,6.3
757,10/1/2015,3.5,9,4.4,6.3
758,10/1/2015,3.5,9,4.4,6.3
759,10/1/2015,3.5,9,4.4,6.3
760,11/1/2015,3.9,9.4,4.4,6.4
761,11/1/2015,3.9,9.4,4.4,6.4
762,11/1/2015,3.9,9.4,4.4,6.4
763,11/1/2015,3.9,9.4,4.4,6.4
764,12/1/2015,4.0,8.5,4.4,6.2
765,12/1/2015,4.0,8.5,4.4,6.2
766,12/1/2015,4.0,8.5,4.4,6.2
767,12/1/2015,4.0,8.5,4.4,6.2
768,1/1/2016,3.7,8.5,4.2,5.9
769,1/1/2016,3.7,8.5,4.2,5.9
770,1/1/2016,3.7,8.5,4.2,5.9
771,1/1/2016,3.7,8.5,4.2,5.9
772,2/1/2016,3.9,8.6,4.2,5.5
773,2/1/2016,3.9,8.6,4.2,5.5
774,2/1/2016,3.9,8.6,4.2,5.5
775,2/1/2016,3.9,8.6,4.2,5.5
776,3/1/2016,3.9,8.9,4.3,5.6
777,3/1/2016,3.9,8.9,4.3,5.6
778,3/1/2016,3.9,8.9,4.3,5.6
779,3/1/2016,3.9,8.9,4.3,5.6
780,4/1/2016,3.6,8.8,4.4,6.2
781,4/1/2016,3.6,8.8,4.4,6.2
782,4/1/2016,3.6,8.8,4.4,6.2
783,4/1/2016,3.6,8.8,4.4,6.2
784,5/1/2016,3.9,8.2,4.2,5.7
785,5/1/2016,3.9,8.2,4.2,5.7
786,5/1/2016,3.9,8.2,4.2,5.7
787,5/1/2016,3.9,8.2,4.2,5.7
788,6/1/2016,3.7,8.7,4.3,6.0
789,6/1/2016,3.7,8.7,4.3,6.0
790,6/1/2016,3.7,8.7,4.3,6.0
791,6/1/2016,3.7,8.7,4.3,6.0
792,7/1/2016,4.1,8.2,4.2,5.4
793,7/1/2016,4.1,8.2,4.2,5.4
794,7/1/2016,4.1,8.2,4.2,5.4
795,7/1/2016,4.1,8.2,4.2,5.4
796,8/1/2016,4.2,8,4.4,5.6
797,8/1/2016,4.2,8,4.4,5.6
798,8/1/2016,4.2,8,4.4,5.6
799,8/1/2016,4.2,8,4.4,5.6
800,9/1/2016,3.8,8.5,4.4,6.2
801,9/1/2016,3.8,8.5,4.4,6.2
802,9/1/2016,3.8,8.5,4.4,6.2
803,9/1/2016,3.8,8.5,4.4,6.2
804,10/1/2016,3.3,8.5,4.4,5.7
805,10/1/2016,3.3,8.5,4.4,5.7
806,10/1/2016,3.3,8.5,4.4,5.7
807,10/1/2016,3.3,8.5,4.4,5.7
808,11/1/2016,3.0,8.2,4.2,5.6
809,11/1/2016,3.0,8.2,4.2,5.6
810,11/1/2016,3.0,8.2,4.2,5.6
811,11/1/2016,3.0,8.2,4.2,5.6
812,12/1/2016,2.6,8,4.2,5.8
813,12/1/2016,2.6,8,4.2,5.8
814,12/1/2016,2.6,8,4.2,5.8
815,12/1/2016,2.6,8,4.2,5.8
816,1/1/2017,3.8,7.5,4.2,5.8
817,1/1/2017,3.8,7.5,4.2,5.8
818,1/1/2017,3.8,7.5,4.2,5.8
819,1/1/2017,3.8,7.5,4.2,5.8
820,2/1/2017,3.5,8,4,5.6
821,2/1/2017,3.5,8,4,5.6
822,2/1/2017,3.5,8,4,5.6
823,2/1/2017,3.5,8,4,5.6
824,3/1/2017,3.2,7.8,3.8,5.0
825,3/1/2017,3.2,7.8,3.8,5.0
826,3/1/2017,3.2,7.8,3.8,5.0
827,3/1/2017,3.2,7.8,3.8,5.0
828,4/1/2017,3.1,7.7,3.9,5.2
829,4/1/2017,3.1,7.7,3.9,5.2
830,4/1/2017,3.1,7.7,3.9,5.2
831,4/1/2017,3.1,7.7,3.9,5.2
832,5/1/2017,3.5,7.7,3.7,5.2
833,5/1/2017,3.5,7.7,3.7,5.2
834,5/1/2017,3.5,7.7,3.7,5.2
835,5/1/2017,3.5,7.7,3.7,5.2
836,6/1/2017,3.8,6.9,3.8,5.0
837,6/1/2017,3.8,6.9,3.8,5.0
838,6/1/2017,3.8,6.9,3.8,5.0
839,6/1/2017,3.8,6.9,3.8,5.0
840,7/1/2017,4.0,7.3,3.8,5.1
841,7/1/2017,4.0,7.3,3.8,5.1
842,7/1/2017,4.0,7.3,3.8,5.1
843,7/1/2017,4.0,7.3,3.8,5.1
844,8/1/2017,4.0,7.7,3.9,5.1
845,8/1/2017,4.0,7.7,3.9,5.1
846,8/1/2017,4.0,7.7,3.9,5.1
847,8/1/2017,4.0,7.7,3.9,5.1
848,9/1/2017,3.5,7.2,3.7,5.1
849,9/1/2017,3.5,7.2,3.7,5.1
850,9/1/2017,3.5,7.2,3.7,5.1
851,9/1/2017,3.5,7.2,3.7,5.1
852,10/1/2017,2.9,7.6,3.6,5.0
853,10/1/2017,2.9,7.6,3.6,5.0
854,10/1/2017,2.9,7.6,3.6,5.0
855,10/1/2017,2.9,7.6,3.6,5.0
856,11/1/2017,3.0,7.5,3.7,4.9
857,11/1/2017,3.0,7.5,3.7,4.9
858,11/1/2017,3.0,7.5,3.7,4.9
859,11/1/2017,3.0,7.5,3.7,4.9
860,12/1/2017,2.4,6.7,3.7,5.0
861,12/1/2017,2.4,6.7,3.7,5.0
862,12/1/2017,2.4,6.7,3.7,5.0
863,12/1/2017,2.4,6.7,3.7,5.0
864,1/1/2018,3.1,7.5,3.5,4.9
865,1/1/2018,3.1,7.5,3.5,4.9
866,1/1/2018,3.1,7.5,3.5,4.9
867,1/1/2018,3.1,7.5,3.5,4.9
868,2/1/2018,3.0,6.8,3.6,4.9
869,2/1/2018,3.0,6.8,3.6,4.9
870,2/1/2018,3.0,6.8,3.6,4.9
871,2/1/2018,3.0,6.8,3.6,4.9
872,3/1/2018,3.0,6.7,3.5,4.9
873,3/1/2018,3.0,6.7,3.5,4.9
874,3/1/2018,3.0,6.7,3.5,4.9
875,3/1/2018,3.0,6.7,3.5,4.9
876,4/1/2018,2.7,6.3,3.6,4.7
877,4/1/2018,2.7,6.3,3.6,4.7
878,4/1/2018,2.7,6.3,3.6,4.7
879,4/1/2018,2.7,6.3,3.6,4.7
880,5/1/2018,2.0,5.9,3.5,4.8
881,5/1/2018,2.0,5.9,3.5,4.8
882,5/1/2018,2.0,5.9,3.5,4.8
883,5/1/2018,2.0,5.9,3.5,4.8
884,6/1/2018,3.4,6.4,3.5,4.6
885,6/1/2018,3.4,6.4,3.5,4.6
886,6/1/2018,3.4,6.4,3.5,4.6
887,6/1/2018,3.4,6.4,3.5,4.6
888,7/1/2018,3.3,6.5,3.4,4.5
889,7/1/2018,3.3,6.5,3.4,4.5
890,7/1/2018,3.3,6.5,3.4,4.5
891,7/1/2018,3.3,6.5,3.4,4.5
892,8/1/2018,3.0,6.3,3.5,4.7
893,8/1/2018,3.0,6.3,3.5,4.7
894,8/1/2018,3.0,6.3,3.5,4.7
895,8/1/2018,3.0,6.3,3.5,4.7
896,9/1/2018,3.5,6.1,3.3,4.6
897,9/1/2018,3.5,6.1,3.3,4.6
898,9/1/2018,3.5,6.1,3.3,4.6
899,9/1/2018,3.5,6.1,3.3,4.6
900,10/1/2018,3.1,6.5,3.4,4.4
901,10/1/2018,3.1,6.5,3.4,4.4
902,10/1/2018,3.1,6.5,3.4,4.4
903,10/1/2018,3.1,6.5,3.4,4.4
904,11/1/2018,2.7,6.1,3.4,4.7
905,11/1/2018,2.7,6.1,3.4,4.7
906,11/1/2018,2.7,6.1,3.4,4.7
907,11/1/2018,2.7,6.1,3.4,4.7
908,12/1/2018,3.1,6.7,3.4,4.5
909,12/1/2018,3.1,6.7,3.4,4.5
910,12/1/2018,3.1,6.7,3.4,4.5
911,12/1/2018,3.1,6.7,3.4,4.5
912,1/1/2019,3.2,7,3.5,4.7
913,1/1/2019,3.2,7,3.5,4.7
914,1/1/2019,3.2,7,3.5,4.7
915,1/1/2019,3.2,7,3.5,4.7
916,2/1/2019,3.2,7.1,3.2,4.3
917,2/1/2019,3.2,7.1,3.2,4.3
918,2/1/2019,3.2,7.1,3.2,4.3
919,2/1/2019,3.2,7.1,3.2,4.3
920,3/1/2019,3.0,6.5,3.3,4.5
921,3/1/2019,3.0,6.5,3.3,4.5
922,3/1/2019,3.0,6.5,3.3,4.5
923,3/1/2019,3.0,6.5,3.3,4.5
924,4/1/2019,2.1,6.5,3.2,4.1
925,4/1/2019,2.1,6.5,3.2,4.1
926,4/1/2019,2.1,6.5,3.2,4.1
927,4/1/2019,2.1,6.5,3.2,4.1
928,5/1/2019,2.3,6.1,3.3,4.2
929,5/1/2019,2.3,6.1,3.3,4.2
930,5/1/2019,2.3,6.1,3.3,4.2
931,5/1/2019,2.3,6.1,3.3,4.2
932,6/1/2019,2.3,5.8,3.3,4.3
933,6/1/2019,2.3,5.8,3.3,4.3
934,6/1/2019,2.3,5.8,3.3,4.3
935,6/1/2019,2.3,5.8,3.3,4.3
936,7/1/2019,3.0,5.8,3.3,4.4
937,7/1/2019,3.0,5.8,3.3,4.4
938,7/1/2019,3.0,5.8,3.3,4.4
939,7/1/2019,3.0,5.8,3.3,4.4
940,8/1/2019,2.9,5.4,3.5,4.2
941,8/1/2019,2.9,5.4,3.5,4.2
942,8/1/2019,2.9,5.4,3.5,4.2
943,8/1/2019,2.9,5.4,3.5,4.2
944,9/1/2019,2.4,5.4,3.2,4.0
945,9/1/2019,2.4,5.4,3.2,4.0
946,9/1/2019,2.4,5.4,3.2,4.0
947,9/1/2019,2.4,5.4,3.2,4.0
948,10/1/2019,2.8,5.6,3.3,4.2
949,10/1/2019,2.8,5.6,3.3,4.2
950,10/1/2019,2.8,5.6,3.3,4.2
951,10/1/2019,2.8,5.6,3.3,4.2
952,11/1/2019,2.6,5.6,3.2,4.3
953,11/1/2019,2.6,5.6,3.2,4.3
954,11/1/2019,2.6,5.6,3.2,4.3
955,11/1/2019,2.6,5.6,3.2,4.3
956,12/1/2019,2.4,6,3.2,4.3
957,12/1/2019,2.4,6,3.2,4.3
958,12/1/2019,2.4,6,3.2,4.3
959,12/1/2019,2.4,6,3.2,4.3
960,1/1/2020,3.2,6.3,3.1,4.3
961,1/1/2020,3.2,6.3,3.1,4.3
962,1/1/2020,3.2,6.3,3.1,4.3
963,1/1/2020,3.2,6.3,3.1,4.3
964,2/1/2020,2.5,6,3,4.4
965,2/1/2020,2.5,6,3,4.4
966,2/1/2020,2.5,6,3,4.4
967,2/1/2020,2.5,6,3,4.4
968,3/1/2020,4.1,6.8,3.9,5.9
969,3/1/2020,4.1,6.8,3.9,5.9
970,3/1/2020,4.1,6.8,3.9,5.9
971,3/1/2020,4.1,6.8,3.9,5.9
972,4/1/2020,14.3,16.6,14.1,18.8
973,4/1/2020,14.3,16.6,14.1,18.8
974,4/1/2020,14.3,16.6,14.1,18.8
975,4/1/2020,14.3,16.6,14.1,18.8
976,5/1/2020,14.8,16.8,12.3,17.6
977,5/1/2020,14.8,16.8,12.3,17.6
978,5/1/2020,14.8,16.8,12.3,17.6
979,5/1/2020,14.8,16.8,12.3,17.6
980,6/1/2020,13.9,15.2,10,14.5
981,6/1/2020,13.9,15.2,10,14.5
982,6/1/2020,13.9,15.2,10,14.5
983,6/1/2020,13.9,15.2,10,14.5
984,7/1/2020,12.2,14.4,9.2,12.8
985,7/1/2020,12.2,14.4,9.2,12.8
986,7/1/2020,12.2,14.4,9.2,12.8
987,7/1/2020,12.2,14.4,9.2,12.8
988,8/1/2020,10.7,12.8,7.4,10.6
989,8/1/2020,10.7,12.8,7.4,10.6
990,8/1/2020,10.7,12.8,7.4,10.6
991,8/1/2020,10.7,12.8,7.4,10.6
992,9/1/2020,8.8,12.1,7,10.4
993,9/1/2020,8.8,12.1,7,10.4
994,9/1/2020,8.8,12.1,7,10.4
995,9/1/2020,8.8,12.1,7,10.4
996,10/1/2020,7.5,10.9,6,8.9
997,10/1/2020,7.5,10.9,6,8.9
998,10/1/2020,7.5,10.9,6,8.9
999,10/1/2020,7.5,10.9,6,8.9
1000,11/1/2020,6.7,10.4,6,8.6
1001,11/1/2020,6.7,10.4,6,8.6
1002,11/1/2020,6.7,10.4,6,8.6
1003,11/1/2020,6.7,10.4,6,8.6
1004,12/1/2020,5.8,10,6.1,9.4
1005,12/1/2020,5.8,10,6.1,9.4
1006,12/1/2020,5.8,10,6.1,9.4
1007,12/1/2020,5.8,10,6.1,9.4
1008,1/1/2021,6.8,9.2,5.7,8.6
1009,1/1/2021,6.8,9.2,5.7,8.6
1010,1/1/2021,6.8,9.2,5.7,8.6
1011,1/1/2021,6.8,9.2,5.7,8.6
1012,2/1/2021,5.1,9.8,5.5,8.4
1013,2/1/2021,5.1,9.8,5.5,8.4
1014,2/1/2021,5.1,9.8,5.5,8.4
1015,2/1/2021,5.1,9.8,5.5,8.4
1016,3/1/2021,5.9,9.5,5.3,7.7
1017,3/1/2021,5.9,9.5,5.3,7.7
1018,3/1/2021,5.9,9.5,5.3,7.7
1019,3/1/2021,5.9,9.5,5.3,7.7
1020,4/1/2021,5.6,9.7,5.3,7.7
1021,4/1/2021,5.6,9.7,5.3,7.7
1022,4/1/2021,5.6,9.7,5.3,7.7
1023,4/1/2021,5.6,9.7,5.3,7.7
1024,5/1/2021,5.5,9.1,5.1,7.1
1025,5/1/2021,5.5,9.1,5.1,7.1
1026,5/1/2021,5.5,9.1,5.1,7.1
1027,5/1/2021,5.5,9.1,5.1,7.1
1028,6/1/2021,5.9,9.2,5.3,7.2
1029,6/1/2021,5.9,9.2,5.3,7.2
1030,6/1/2021,5.9,9.2,5.3,7.2
1031,6/1/2021,5.9,9.2,5.3,7.2
1032,7/1/2021,5.5,8.2,4.8,6.4
1033,7/1/2021,5.5,8.2,4.8,6.4
1034,7/1/2021,5.5,8.2,4.8,6.4
1035,7/1/2021,5.5,8.2,4.8,6.4
1036,8/1/2021,4.6,8.7,4.5,6.2
1037,8/1/2021,4.6,8.7,4.5,6.2
1038,8/1/2021,4.6,8.7,4.5,6.2
1039,8/1/2021,4.6,8.7,4.5,6.2
1040,9/1/2021,4.1,7.8,4.2,6.1
1041,9/1/2021,4.1,7.8,4.2,6.1
1042,9/1/2021,4.1,7.8,4.2,6.1
1043,9/1/2021,4.1,7.8,4.2,6.1
1044,10/1/2021,4.1,7.8,3.9,5.7
1045,10/1/2021,4.1,7.8,3.9,5.7
1046,10/1/2021,4.1,7.8,3.9,5.7
1047,10/1/2021,4.1,7.8,3.9,5.7
1048,11/1/2021,3.7,6.5,3.7,5.2
1049,11/1/2021,3.7,6.5,3.7,5.2
1050,11/1/2021,3.7,6.5,3.7,5.2
1051,11/1/2021,3.7,6.5,3.7,5.2
1052,12/1/2021,3.6,7.1,3.2,4.9
1053,12/1/2021,3.6,7.1,3.2,4.9
1054,12/1/2021,3.6,7.1,3.2,4.9
1055,12/1/2021,3.6,7.1,3.2,4.9
1056,1/1/2022,3.7,6.9,3.4,4.9
1057,1/1/2022,3.7,6.9,3.4,4.9
1058,1/1/2022,3.7,6.9,3.4,4.9
1059,1/1/2022,3.7,6.9,3.4,4.9
